,IL12A,IL12B,IL2,IL10,IL6,IFNG,HMGB1
TCGA-CW-5590,0.14520387835980098,0.055359424575822436,0.13293069439998986,0.12909185044548568,0.5701978113535867,0.3969179827085522,4.7010404129563215
TCGA-B8-5549,0.19484837092546525,0.04787296169137953,0.0,0.04459995540049684,1.1428399309440993,0.0,4.62854807299289
TCGA-GK-A6C7,0.21309046658103764,0.0398415255744151,0.096381827444565,0.2095665429344125,0.1725448290728388,0.1885797630968533,4.702439392688028
TCGA-AK-3455,0.4397849586407681,0.0,0.32501460018737904,0.7606940052400661,0.10847811041771824,2.257178012500779,5.0872180912598655
TCGA-CJ-5684,0.19368665276721386,0.07033221787790464,0.04378771902618738,0.4127705112721103,1.8312160133436275,0.5106353449455336,4.725126088497599
TCGA-BP-4991,0.13693610140209422,0.10241179530905838,0.030484328876874783,0.2622361871906264,0.3065742472078903,0.16055263925886235,4.8746152648510686
TCGA-A3-3306,0.09736184755149076,0.14165246464868908,0.0,0.1479651607222404,0.18608674633809616,0.134146624293402,4.585306155570373
TCGA-BP-5201,0.3724009690491457,0.2263030956955573,0.0187696352014476,0.9839575828461288,0.5322568802631741,1.9853406778096323,4.744291531667246
TCGA-B0-4710,0.08167653396076034,0.017631451064566532,0.021720882221937517,0.3789157564876485,3.78045784161528,0.3229204793706233,4.484253186094375
TCGA-CW-5591,0.06511772881594935,0.13310969795466165,0.05947369954781704,0.3802612595196725,0.43190203373501695,0.19127319142067173,4.510950660042705
TCGA-BP-5178,0.06658898782902344,0.11073267230394064,0.11917959023986364,0.6514087245572626,0.9497310958676216,0.10985181282304796,4.068575731977283
TCGA-B4-5838,0.10440244493547728,0.05878499963931015,0.0244648259473148,0.2434599267433281,0.3428272029136681,0.44507126565921096,4.491154695182468
TCGA-B8-A54H,0.2571853073459016,0.007155165282628062,0.0,0.1875156877865269,0.5372135938461938,0.6654509296468691,5.074455363033223
TCGA-B0-5104,0.14131048221455125,0.07133595017119737,0.053140351937869694,0.1909427846384304,2.025376294636234,0.20084950374228253,4.574898917890215
TCGA-AK-3453,0.4372479966565247,0.3886082581824457,0.2339092245896001,0.17985411323303052,0.0670861360793606,1.5293820489061374,4.60952959491994
TCGA-B0-4701,0.1897885883373308,0.18714537380850607,0.4423773182924659,0.4916067402384665,1.0828721325314477,0.5567617923609487,4.76222886767669
TCGA-B8-5550,0.14829061165621352,0.06762715745750053,0.0558497859005798,0.26419755532011363,0.3653489497812738,0.10101248482191932,4.472522980999852
TCGA-CJ-5689,0.09259903617478604,0.05204587861014341,0.0846421038658367,0.9750335652748576,5.469006630294757,0.3055987232791847,4.679275282298909
TCGA-AK-3451,0.04695157309424276,0.0,0.08448091654394986,0.41120241366766014,0.14889528604524332,0.10282282986167032,4.947949264631332
TCGA-BP-4169,0.2568261424439381,0.21656165505754832,0.09302365296410968,1.4994920035172357,6.782801194278697,0.5039894112839339,4.810493138788113
TCGA-B8-5553,0.13661648855399086,0.1426937903035523,0.021606818785468614,0.486675479642173,0.32537519205374704,0.8732433395184702,4.5399926226912415
TCGA-CJ-4912,0.11344347599163092,0.053497449741134434,0.026647679519683803,0.2507625421128413,2.95893378867437,0.07228612178365924,4.497277249121611
TCGA-A3-3320,0.14817939846900527,0.017630957872836413,0.06420375770225281,0.8938741973734805,0.6166116766058766,0.2738670184719976,4.8279933806877615
TCGA-B0-4697,0.5532391403647479,0.5329591512732142,0.3793158252840197,0.8657448810488603,3.298219668014992,2.3499819331905982,4.999430666640203
TCGA-A3-3374,0.0866720782586868,0.02454064785013584,0.0,0.8010394924847339,0.40941084056990223,0.0,3.3206793088179176
TCGA-BP-4967,0.1120641935682354,0.07736567406537337,0.04821084145046176,0.3365486590959205,0.8887332383339361,0.15636098243537586,4.396935424240425
TCGA-AK-3428,0.14998054885983986,0.0,0.11848733519319347,1.133859137551381,1.8756272023390856,0.10921171106457672,5.0831630738188265
TCGA-BP-5173,0.19198563737948307,0.1869774415691745,0.0,0.6018393259121189,0.6698473435022831,1.0295607947960892,4.583152459346564
TCGA-B0-4848,0.10426711170889437,0.011368132974241359,0.02788901563646708,0.5925928345848608,0.8666557726403229,0.2379639204935863,4.627769125943073
TCGA-B0-5703,0.32840136597775915,0.14921110012322694,0.05081102752521397,0.12599197262121467,1.2251157760437028,0.046747230324972085,4.972701332004782
TCGA-MM-A84U,0.23437706590989105,0.04625859247248838,0.028709235155496088,0.29561703129290023,1.1418336191828318,0.2887537138155637,4.308356304962885
TCGA-CJ-4638,0.1685874227021727,0.026187459492980344,0.06377389887947647,0.10662399818510374,0.15055708968568232,0.4137907027446087,4.254283244505528
TCGA-BP-4346,0.3907460376786756,0.3439647513548654,0.13384913887902194,0.8965704927223571,0.35661888677920706,2.230110560129073,4.761166069802318
TCGA-CJ-4901,0.5862154171584706,0.263487866860216,0.29246432523126525,0.6565844693062518,4.481229821538907,2.2164656506273777,4.494592984397909
TCGA-B0-4841,0.1751875725214151,0.0,0.0,0.02381566941746425,0.8572223808194468,0.11248931109392153,4.207102856812523
TCGA-CW-5585,0.03834583789906981,0.11050638186031547,0.01760315431930904,0.19641179174974985,0.3092033489937361,0.04800660907108576,4.422318406966482
TCGA-B0-5692,0.2948106447204533,0.19838820970912024,0.09238727163261468,0.6164835223188985,0.2698260024795319,2.192038286628695,4.442789713461616
TCGA-B0-5706,0.3045006715697513,0.07800910375062425,0.0,0.04135910047656277,0.7455009869206187,0.04472493286131921,4.838428231768786
TCGA-A3-3316,0.14845677212715985,0.15070321170373288,0.0,0.994255052654584,2.975633232764967,0.15504369227196768,4.9820535505194945
TCGA-BP-4338,0.025420506690997203,0.01882535479201109,0.015500995610857512,0.933998375733106,1.8314568759013363,0.08344654661816725,4.510158562763074
TCGA-B0-4827,0.04777381677365812,0.21932039910636225,0.10253162558219653,0.5443437851718115,3.0397724204198284,0.5145723515651293,4.313302815447627
TCGA-BP-4971,0.13756669161795607,0.4275725763513007,0.5359571904127336,0.6579429233015677,1.0601195534695598,0.7304027509538242,4.613519871997744
TCGA-B0-5702,0.0,0.0,0.0,0.0,0.513254255299005,0.0,3.9179420060290484
TCGA-B0-4822,0.2072750978541585,0.13468101105359553,0.0,0.295888374073544,2.96765785092202,0.19896303489671505,4.583940407262147
TCGA-B0-5707,0.15347136723206042,0.03226699141248013,0.0,0.2880605176532525,0.5487312655868046,0.11829469756301247,4.273030976614583
TCGA-B2-5639,0.06322457125055746,0.01583049490150187,0.07648610536085755,0.7726792173832524,0.3886781205053282,0.2631362789022489,4.788518451865952
TCGA-B2-3923,0.2368796855155857,2.449916334666957,0.0,0.2753944307984405,0.7898497220202582,0.11821424801341955,5.165901706916366
TCGA-BP-4803,0.033021232873497806,0.056465971593448676,0.0596437349153269,0.2713596220517666,0.9186094675874268,0.22408524561442872,4.363047051245136
TCGA-B0-4823,0.1212152346202445,0.12987510801503574,0.08148443998101915,0.9779937733660616,1.048578930401147,0.4439642866290372,4.787376779634741
TCGA-A3-3385,0.06744229188838756,0.014502204653648291,0.0,0.06950612946166049,0.009692479638648022,0.016426047250366022,4.333081370197248
TCGA-B0-5107,0.18002268464130433,0.0,0.0682683211105063,0.3391340981657186,0.12082868172665392,1.3297774990342268,4.713612525522522
TCGA-B0-4836,0.07063405908828707,0.15214999358339826,0.07708782956010989,0.23383070214225565,2.301090128081431,0.7125699418357834,4.7826505557438335
TCGA-A3-3335,0.09535593255183174,0.10907076119087286,0.11509320264050735,0.4101926841456601,1.7981599156585264,0.28234407802237105,4.21922098378537
TCGA-BP-4351,0.2544537929124154,0.0575799202884999,0.32327819234429594,0.2271389564753569,0.8814515110765979,0.2064390122777759,4.932677177639353
TCGA-BP-4335,0.3562432144727524,0.182076160264434,0.10647225717796804,0.5481288229130142,2.081032650560479,1.388707914280597,4.8047114577424015
TCGA-B0-4824,0.5383194859187849,0.10459010042931796,0.0,0.9420464090082032,0.5540853824895682,1.7434246883796476,4.973726562068944
TCGA-B8-4154,0.21440486156995564,0.0944364055016977,0.2226982845116537,0.6183203337215479,0.31118982462278033,0.6553992240264452,4.8648622609248005
TCGA-CJ-4890,0.2835348874223543,0.4239842575233619,0.22160590049434464,1.013463275434928,1.885140082400056,1.6648014633757828,4.757826358318726
TCGA-BP-4807,0.02959814982568865,0.02192735916571658,0.0,1.6199366796250445,2.066333687475423,0.252101401301148,4.773571285096065
TCGA-B8-4621,0.08120630367661577,0.04057153204720912,0.06614448357275891,0.5306312435477758,0.29673648672646685,0.0608799975199509,3.9124083645405037
TCGA-CJ-4884,0.2519248838654042,0.13645647761725496,0.10741403199972684,0.6426312712111109,0.5595262460712055,0.8706475072101278,4.728292746906572
TCGA-BP-4331,0.26851111301549,0.03982590713569535,0.03931329959315124,0.4838909399647308,0.13371248542595227,0.3835530741116543,4.5322080329422505
TCGA-DV-5575,0.4664180349484987,0.3883139709893564,0.04702742374306011,0.5636358399042478,1.3806526676320494,0.6722867390930769,4.908714427580584
TCGA-DV-5569,0.24384118535498545,0.042052006998005736,0.0,0.6352670007491008,3.159208306850091,0.24820717122972485,4.747709894141621
TCGA-CJ-5675,0.2910392179887108,0.02443974841194624,0.020130845717881117,0.7785704784058579,0.39964481914096217,2.3519583905210304,4.608151767533603
TCGA-B8-A54K,0.15902738456178905,0.07070064273391474,0.0,0.014377539621738447,0.05422370032136122,0.02327668896292068,4.661495890164868
TCGA-BP-4170,0.1934585121993852,0.06411108841013065,0.12062252788803947,0.7814485539736061,2.634173008421765,0.6422960784948997,4.7406125719466585
TCGA-AK-3425,0.1871211096788962,0.23316892180426485,0.051118362685142235,0.8689842894630314,1.5076192541544216,1.3546771816439436,4.699615573650067
TCGA-3Z-A93Z,0.4316778568374992,0.07545170856402518,0.037726860773204335,0.18256570429252209,0.3145278553079203,0.1966697548787595,4.7882006138791136
TCGA-B8-5545,0.10158384851699344,0.1937526926957408,0.0,0.8093104721127806,1.5251298252141507,0.16630862225685278,4.79778034299472
TCGA-CJ-4639,0.45021912389761615,0.08132213875202132,0.06721488014579402,0.7894996338759117,0.8682158277799978,1.2773959140157978,4.5228265683163205
TCGA-B8-4146,0.6484423448751118,0.07722704765414863,0.09469360960583,1.614855731694974,1.6662459463525237,1.6266143708637573,5.722941828248523
TCGA-BP-5195,0.07831080890294559,0.0935246720669195,0.018223269940161244,0.29879716051836497,0.6763733247058361,0.17435720866407733,4.531986940985551
TCGA-DV-5567,0.07109714976084054,0.02289463668178417,0.0,0.0935385540744554,0.6887779058832468,0.01733287850549079,4.451827433034183
TCGA-CZ-4854,0.3819974911529124,0.04653006297048102,0.09409600274743052,0.5130155711556289,1.4932608228990505,0.7279939267087215,4.396409225655999
TCGA-BP-4340,0.2598756611736858,0.028731732342078882,0.03536438634675914,0.4636714724861052,0.9853223949541228,0.1849677795314016,4.89230115700395
TCGA-B0-4844,0.0454885576365423,0.022585797585357014,0.10817382125500496,0.4472124029562095,1.1717302603636364,0.497047037058293,4.485881318342806
TCGA-BP-4774,0.3456707773648594,0.04065018621497656,0.07916827336396258,0.4340591813237454,1.676534231064593,0.14227979836329066,4.71945938048293
TCGA-B8-A54D,0.2368936039287089,0.06205349020219456,0.14853456071655732,0.3632202701681121,0.05533488077651296,2.186951137696962,4.717121167456313
TCGA-BP-5190,0.10034404533521067,0.03372697290356766,0.02089733182055116,0.1577645868424256,0.022590969646461213,0.1984296526160605,4.353511074103087
TCGA-B8-A54J,0.4045046963048228,0.12180764793116745,0.06568155059228539,0.2548845789863798,0.5227193776687826,0.5282681117530184,4.929870568571445
TCGA-CJ-4635,0.12448308457622488,0.2924537207726093,0.02932716389484798,0.7531300643239606,0.4737724249542902,1.092215912592793,4.655341112772142
TCGA-AS-3777,0.019064899212714283,0.4265382827118586,0.017388314293933112,0.16796803710032873,0.3134159863984596,0.10833050317922524,3.3857233098028257
TCGA-AK-3443,0.009327452565384215,0.9977101611217204,0.0,0.0,0.036441882166474836,0.0,4.176326068684178
TCGA-CW-6093,0.22441209787155111,0.008131636876886068,0.0,0.04482682869063439,0.3635941359401536,0.15745252510043695,5.007905212486182
TCGA-BP-5182,0.15316494570557007,0.04153520538263577,0.10039694049169458,1.7620866258564198,0.9084245124004896,0.27460988520027496,4.392327662133077
TCGA-B0-4813,0.18929766167309456,0.0,0.09722144542091687,0.25964770704924056,6.853043471562308,0.0304750238147506,5.086548109143164
TCGA-BP-5000,0.10924920513180396,0.5086511859251506,0.1086592845993267,0.27964346837588744,0.5650972572446495,0.6442828512896497,4.286757034897042
TCGA-A3-3323,0.08956076800884087,0.2404956333060137,0.10814285019055714,0.2340637114843633,0.3608341472744239,0.3222690185502652,4.448315482176861
TCGA-A3-3322,0.14289267366795486,0.03291668546280721,0.027127238382696792,1.1179904801249547,0.806859154646671,0.073566348570547,4.590898043540232
TCGA-BP-4960,0.16005564539305592,0.17636925060168995,0.16390898761429312,0.2860849200256634,4.663606812234961,0.3450628592795526,4.249893344313615
TCGA-B2-4098,0.05109712488710854,0.012753563136040091,0.0,0.8623653011305794,1.2971529554001957,0.2885430973702705,4.194299744748859
TCGA-BP-4781,0.1692244781636535,0.017580717581200108,0.0,0.994659987982222,1.7326162437657855,0.15208035566648875,4.7674240279232585
TCGA-B0-5399,0.30845634382238096,0.10611198140685188,0.13934226666146535,0.6083252553650468,0.5404359917134163,0.4708770034200246,4.911665243412604
TCGA-BP-4798,0.22023204715001027,0.01747356079174525,0.32833227804983384,0.5619399808499621,1.0348004415157903,2.7270759516510115,4.596651014992517
TCGA-EU-5906,0.2479116851066317,0.12743706498463905,0.04414600913284337,0.9844344620451464,1.0100092455655574,0.09303247697995697,4.81404365503168
TCGA-B0-5096,0.321209849373224,0.0,0.0,0.6541987367565785,2.587897626228937,0.11146209772534336,4.191097536402389
TCGA-BP-4158,0.12746060507748405,0.11356426803343107,0.024091885467249538,0.14377346793666504,0.21900951206140154,0.2643793906750743,4.881351430311536
TCGA-BP-4762,0.17372547805826374,0.1146756597678598,0.1209948012763763,0.8742972118915455,0.7536646287567623,0.09353050311254388,5.092444824383865
TCGA-BP-5189,0.04905909518595087,0.07191978326789464,0.025761630289560158,0.3961279795085539,0.6905443634633022,0.1036473175130624,4.467303541458096
TCGA-BP-4961,0.10692287723920638,0.07975674041227296,0.015480611259832452,0.22760113276442376,0.30943341087744913,0.06977950134035013,4.856580795970416
TCGA-B0-5701,0.0702040240148532,0.05219814654538637,0.03242072772832513,0.3301462194003396,0.3028039232435913,0.5034402026967212,4.306416108942076
TCGA-BP-4759,0.05354253781938375,0.06308651069849379,0.019753150374283258,0.10834457545782644,0.07339832645615234,0.10566841724435164,4.5244540249518295
TCGA-A3-A8OX,0.31038518232744955,0.3757343581689875,0.09839437155202498,0.35558721612148925,1.1565125586336844,0.3766063020854036,4.4731433542221595
TCGA-B0-4693,0.15591138360799164,0.011017116066511323,0.17938328822206095,0.6869824338552273,1.0945640744398208,0.7009436216907513,4.711293654270628
TCGA-CZ-4857,0.12116296290367212,0.2119285411414273,0.14597756413474966,0.5964822132849074,1.072987856659109,0.7664524451740641,4.263036321348322
TCGA-CJ-5686,0.16598971550807995,0.1044413170185184,0.13592604356102989,0.5878739013578149,3.035663396321892,0.4706794524923599,4.4585006206006375
TCGA-A3-3307,0.10665641246666104,0.0346340169324785,0.0565371375582465,0.19782136414731305,0.13391855133000405,0.2872456442778619,5.0233610409508405
TCGA-BP-4344,0.3471286818523457,0.05505864262005795,0.0,0.7781731041456369,1.5420616560129743,0.08241442071767406,4.9497902841172365
TCGA-BP-4959,0.04386912960400437,0.03254133062328942,0.06354325566500481,0.618196457370201,0.07696357343325315,0.029537124699185086,4.214784250847704
TCGA-AK-3458,0.10667946441314163,0.011639898363119024,0.26288724369151995,0.10989907701092752,0.07594467199944599,0.3510030487535175,5.152836862969504
TCGA-MM-A564,0.2368605995293873,0.0,0.1764656557808578,0.10246638541806047,0.9977666644549976,0.4631324232011781,5.033015676169625
TCGA-A3-3343,0.206290293451409,0.18585018487163296,0.1609126211044686,0.4859542892179642,0.5087140493668976,0.2004475842446172,4.442425891919732
TCGA-CZ-5459,0.1735484711970513,0.33519594904437633,0.025632865097652127,0.4164725906723025,3.284670459504256,0.4460652934764997,4.306643665734298
TCGA-BP-4981,0.15917611403452353,0.0,0.2415698464963129,0.11893453769736685,0.7570962827393091,0.2233764628488308,4.250679982248951
TCGA-A3-A6NL,0.3698660085627287,0.07329734687405186,0.026263137063378846,0.4585319014478799,0.8597561007134403,0.3827214872615593,4.6497638315666485
TCGA-BP-4987,0.09890088146399642,0.05199758143089246,0.0,0.1970636539028941,0.05932426997699911,0.5257934449953166,4.733620926421505
TCGA-BP-4993,0.23016894828262946,0.027395308639129725,0.0,0.2904156808835814,1.082081516688418,0.44586877592146396,4.750724092974674
TCGA-B0-4713,0.1998291758281141,0.05965728090031192,0.115478936236373,0.06646027732955227,0.5255077618223538,0.8044426217256299,3.8503830935040284
TCGA-CJ-4886,0.28759984892313084,0.2333203748467585,0.08661251491786875,0.385464969043694,1.5397524208654405,1.1793813688409274,4.8358487841226365
TCGA-CJ-4870,0.025823257172294767,0.00959384181031267,0.0,0.2577094751245973,0.5223365459922258,0.042993153374994285,4.582467055353083
TCGA-BP-4166,0.2771744434876221,0.11324033337234675,0.047648637423384516,0.4243150193814881,0.5035527424781654,0.3534891768481808,4.775679446744238
TCGA-BP-4970,0.23053062863091656,0.118155999128365,0.040844545719503536,0.4580039774325722,0.6359203131928108,0.7307879169037941,4.703680730658878
TCGA-CJ-4636,0.11849066577668928,0.2117771487155976,0.0,0.8872993609633285,0.7075164360058012,1.6960424295061762,4.707410624313788
TCGA-BP-4761,0.21401620523812384,0.07004420951035319,0.0,0.15425071773778382,0.6682940441823003,0.9169209080691768,3.1152836168309386
TCGA-T7-A92I,0.06021750478881568,0.0,0.03689199271901082,0.4656898379614415,0.1070809123145704,0.050597935420714266,4.598188281119616
TCGA-B8-5162,0.20786672908282366,0.3866612154327096,0.16216150498253312,1.8239796243066309,1.28188144960469,0.8852000980448405,4.7093592103577855
TCGA-B8-5551,0.31740374410102673,0.3637006230368696,0.024681305821568137,1.5522696489466874,2.157768453600081,2.098102404442129,4.456862714479428
TCGA-B0-5402,0.1026565708038008,0.038780496724773225,0.09386320812854802,0.5856658808004693,1.5672090022419385,0.3185082557743818,4.668927137018822
TCGA-BP-5004,0.1643020571363551,0.12877966718829748,0.044624733348394466,0.4699508703513889,0.20528488183276905,0.14512342716598453,4.1309182336812045
TCGA-BP-4765,0.24940998134454645,0.01482487948346101,0.0,0.6959515993752325,1.0387373350211428,0.033389373729234686,4.5126604461335615
TCGA-BP-5009,0.1413423062821562,0.08002834966052014,0.15999133593565784,0.5953903907312724,1.1241952167272873,0.5385785753704645,4.538352917832481
TCGA-A3-3331,0.18565602313268825,0.03801875508211455,0.09205345144795997,1.14737913918027,1.3525558089601253,0.4211271643423597,4.612985119870399
TCGA-BP-4974,0.2977900581792933,0.1853928485472892,0.1105105850622574,0.6442871815693068,3.2229301243978394,0.06448580598744934,4.844261346940026
TCGA-A3-3328,0.1522088790230279,1.7853600618806087,0.0,0.11237343202848203,0.3533253066567153,0.0,4.54211694264138
TCGA-B8-4153,0.2678619713784107,0.02158552872386208,0.02658365118826566,0.1025184236500342,0.3579770386497696,0.09537410763550286,4.636410509100734
TCGA-AK-3434,0.3612108737686331,0.0,0.09062752318110928,0.11846763940565315,0.4460793224039748,0.542658121445763,5.055780422625211
TCGA-BP-4782,0.11137190304296904,0.08310772055474044,0.0,0.5975812746240832,0.17198584074491907,0.4887738107547303,4.51571813699655
TCGA-CJ-4895,0.07626273065403971,0.019160067590179845,0.2802639082514145,1.268406502406399,5.666073841294633,0.5255047151063013,4.8496939392233935
TCGA-CJ-4640,0.2759799127553715,0.2995516355011216,0.02039116771807575,0.5764908633516532,0.5779323112563989,1.6589105007521725,4.781168450351385
TCGA-BP-4343,0.17565651663511178,0.2275357299498658,0.1167669070942565,0.9733336942822792,0.4389676089863748,0.9711338508112044,4.846683702991948
